name,city,state,address,phone,website,rating,reviews_count,category,subtypes,latitude,longitude,postal_code,source,confirmed,confidence,place_id,photo,reviews_link,booking_link,maps_link,verified
Sum Athletics,San Antonio,TX,"8227 Park Ln Dr, San Antonio, TX 78266",2108854695,,4.2,10.0,Personal trainer,Personal trainer,29.6394375,-98.3262668,78266,outscraper,,,ChIJez-1jEKTXIYR27ZGH_uA_JY,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=weFrCxdxGt0Cg4FX1Uz04g&cb_client=search.gws-prod.gps&w=800&h=500&yaw=323.43964&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJez-1jEKTXIYR27ZGH_uA_JY&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Sum+Athletics/@29.6394375,-98.3262668,14z/data=!4m8!1m2!2m1!1sSum+Athletics!3m4!1s0x865c93428cb53f7b:0x96fc80fb1f46b6db!8m2!3d29.6394375!4d-98.3262668",False
Evolve Social Wellness,San Antonio,TX,"502 Embassy Oaks Suite 103, San Antonio, TX 78216",2104515511,http://www.evolvesowell.com/,4.9,313.0,Wellness center,Wellness center,29.5630149,-98.4870376,78216,outscraper,,,ChIJ6xAsCaRhXIYRXAHrZfHawQk,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGcWccC8QswdcaCvawUUig8h8jTMIm1_s9l_hWG7KE5dnrozpJoM41KaIE0wbO2S2XMFSnCIm3EelyvQdUdicvDHt9JtiPnL4TFKDQ8fuKm1IBXaDx_6457VrUpcZvYvkpTPdZu7A=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJ6xAsCaRhXIYRXAHrZfHawQk&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Evolve+Social+Wellness/@29.5630149,-98.4870376,14z/data=!4m8!1m2!2m1!1sEvolve+Social+Wellness!3m4!1s0x865c61a4092c10eb:0x9c1daf165eb015c!8m2!3d29.5630149!4d-98.4870376",True
Sports Science Lab,Staten Island,NY,"1165 Forest Ave, Staten Island, NY 10310",7187277466,http://www.nysportssciencelab.com/,5.0,41.0,Physical fitness program,"Physical fitness program, Physical therapist, Sports complex, Sports massage therapist",40.6267613,-74.1289864,10310,outscraper,,,ChIJdek_W9dNwokR476YGE6Riag,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFr8yD1gt1qvYG4IYhHmFabrZ4Q74KW62o7Njn0qw8QEuFuGDweNwZMh3fs-Q2Ub9d6oE3iVAxnBdXM699pBTZ16-np9QDe6p1u7A_YvBpMEPbJ_zE1ZiyRjOWBl-u3ViQ9fybQ0w=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJdek_W9dNwokR476YGE6Riag&q=*&authuser=0&hl=en&gl=US,https://www.mindbodyonline.com/explore/locations/sports-science-lab?rwg_token=AFd1xnHWAEZD__O6E4aZJndaXyH6hKSbUNnWf_Wc6z476IjvsjfrCLuyU0yLCi3QeROiBRwxhOvNiA_hPA6_dvgZ2taUG5XBlXSiOwt_pjRiWX9c1inuwjo=,"https://www.google.com/maps/place/Sports+Science+Lab/@40.6267613,-74.1289864,14z/data=!4m8!1m2!2m1!1sSports+Science+Lab!3m4!1s0x89c24dd75b3fe975:0xa889914e1898bee3!8m2!3d40.6267613!4d-74.1289864",False
Bioworx by Cryofit Alamo Ranch,San Antonio,TX,"7010 W Loop 1604 N Suite #208, San Antonio, TX 78254",2109348181,https://mybioworx.com/san-antonio-tx-alamo-ranch/,5.0,107.0,Wellness center,"Wellness center, Health spa, Medical spa, Vitamin & supplements store",29.5030216,-98.6994931,78254,outscraper,,,ChIJD2T5bqxDXIYR12ZZsuUn5uI,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_XNKUpj30ncMeYihkKoTLoHBx1JMfJDzw-G8KMyUXECru1_RkXNhegddt4ks3lfaE1e7cTpSyTX4xyZc1pJnJJ16vR2Hyn_w-oywK9qttiev60XzjkUQ72cvaKkjooFLJuUA=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJD2T5bqxDXIYR12ZZsuUn5uI&q=*&authuser=0&hl=en&gl=US,https://www.vagaro.com/googlemap/U2FsdGVkX19UlzyDLbxB5BCPgsQ4gMzVAVEmKoy0C9w=/services?rwg_token=AFd1xnHJjpwQtWtrQAN1CdUg8-7AGCu5eDCnbzYHFKP2IeHpBoSeDfew4NJ38aw1K1nKdbTlfR1TfgXL61HsS-VGnLhS1-ZMrpWIkRXMK_qqBhN9Xf29S9c=,"https://www.google.com/maps/place/Bioworx+by+Cryofit+Alamo+Ranch/@29.5030216,-98.6994931,14z/data=!4m8!1m2!2m1!1sBioworx+by+Cryofit+Alamo+Ranch!3m4!1s0x865c43ac6ef9640f:0xe2e627e5b25966d7!8m2!3d29.5030216!4d-98.6994931",True
Nexxt Fit 210,San Antonio,TX,"6555 San Pedro Ave, San Antonio, TX 78216",2107441779,,4.9,16.0,Gym,Gym,29.4990921,-98.4997787,78216,outscraper,,,ChIJS6rUG-xfXIYRn5ohOQvvDjo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAETb0GdV3CSBxgITE0otJwkPtRv1IJIjnSVZmUKLi-JEo4eFive_kX0tHWc86XKMKjh4TpvuRmSrYMx7Dri5mFqLrRKuzkxL-nFxOmtUQPDJSPpJlazCEQqS-v0IzIRkNcST4X-BA=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJS6rUG-xfXIYRn5ohOQvvDjo&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Nexxt+Fit+210/@29.4990921,-98.4997787,14z/data=!4m8!1m2!2m1!1sNexxt+Fit+210!3m4!1s0x865c5fec1bd4aa4b:0x3a0eef0b39219a9f!8m2!3d29.4990921!4d-98.4997787",True
Nyx Wellness,San Antonio,TX,"95 Brees Blvd 209 & #211, San Antonio, TX 78209",2105804516,http://www.nyxwellness.com/,5.0,7.0,Personal trainer,"Personal trainer, Fitness center, Wellness center, Women's personal trainer, Yoga studio",29.4921971,-98.45535799999999,78209,outscraper,,,ChIJL7JgzK31XIYRDNFWO123zPU,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZt9LMhY-GNe5G-V4MN8bWuRxvoFDe4MI32Dn8OVDfkZCDW9fwaF-CQqJpsAKKZFzwvYE99_oKohPiIHLQnHJ8KDcYbujAae0qvqOGr3jLDDzB0U_hs5cFddwk6UxCAgkdhQ8q=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJL7JgzK31XIYRDNFWO123zPU&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Nyx+Wellness/@29.4921971,-98.45535799999999,14z/data=!4m8!1m2!2m1!1sNyx+Wellness!3m4!1s0x865cf5adcc60b22f:0xf5ccb75d3b56d10c!8m2!3d29.4921971!4d-98.45535799999999",True
CryoFit / bioworX Alamo Heights,San Antonio,TX,"6486 N New Braunfels Ave, San Antonio, TX 78209",2103759087,https://mybioworx.com/san-antonio-tx-alamo-heights/,5.0,133.0,Wellness center,"Wellness center, Health spa, Medical spa, Sauna",29.4898742,-98.45850569999999,78209,outscraper,,,ChIJA3lRmxP1XIYRlAbvYbbEyKU,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGcw2y09pP3TftKivBiGLn9EjJsn6ZdQNJx33fHQ0rWBTcBUhCVqUbW4sDezhL5qKR08h5UTDXpB_z15eLj8Pcd5nhJIqQgClwSZZrbzIvA2wAX8282vuRhvct3wks9bcJiJ9GK5w=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJA3lRmxP1XIYRlAbvYbbEyKU&q=*&authuser=0&hl=en&gl=US,https://www.vagaro.com/googlemap/U2FsdGVkX1~PJ95IkUxO7bGTBDdB0wu48erdYjMrfHs=/services?rwg_token=AFd1xnGldyCfIFIpS6_1EvYzfcVjq51FrLJNzYu_wsx_qnUylXGzUtgCzAiIUU0QQ4w_g8BOepew7oKt_k6K3oyYBqTtdt9vT7FJwGjBg1levGUn8neccYs=,"https://www.google.com/maps/place/CryoFit+%2F+bioworX+Alamo+Heights/@29.4898742,-98.45850569999999,14z/data=!4m8!1m2!2m1!1sCryoFit+%2F+bioworX+Alamo+Heights!3m4!1s0x865cf5139b517903:0xa5c8c4b661ef0694!8m2!3d29.4898742!4d-98.45850569999999",True
Plyofit,San Antonio,TX,"7126 Eckhert Rd #12, San Antonio, TX 78238",2108016033,https://www.plyofitsa.com/,5.0,78.0,Gym,"Gym, Athletic club, Fitness center, Physical fitness program",29.504780999999998,-98.63309,78238,outscraper,,,ChIJRwcPfWFdXIYRykT4KMsFaEg,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPzdlYFlxpNMUY4cAYk7zYYUaHlKsw2Eo7KhS3rqguiUwHZHOFiEahnq4Dd_ZSccJdNQnMQiGz9QV7BBfa143WwseofvqIDDsOUpIPDSx1QosXrXIQqM4wgLBYPZ6SsAcUzNdyFA=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJRwcPfWFdXIYRykT4KMsFaEg&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Plyofit/@29.504780999999998,-98.63309,14z/data=!4m8!1m2!2m1!1sPlyofit!3m4!1s0x865c5d617d0f0747:0x486805cb28f844ca!8m2!3d29.504780999999998!4d-98.63309",True
Healthlink Fitness & Wellness,San Antonio,TX,"288 W Bitters Rd, San Antonio, TX 78216",2102979900,https://www.baptisthealthsystem.com/location/detail/healthlink-fitness-center/,4.5,90.0,Fitness center,"Fitness center, Personal trainer, Weight loss service, Wellness center",29.566632,-98.48751399999999,78216,outscraper,,,ChIJDX5PVtRhXIYRBDkdLXvuvco,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEwxaKE9iZLORkDe8JTDyiqJ1TgcbjiVl8H7GTNYHTzwp8iw1btiex0d2H5prJ0OPYFAnqzN5mxlMhHDpIBiVfUwCBAaqpKdsk50ishSSyCVFc0TamaDto9Ki9GKY4Ww0uAA3JT=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJDX5PVtRhXIYRBDkdLXvuvco&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Healthlink+Fitness+%26+Wellness/@29.566632,-98.48751399999999,14z/data=!4m8!1m2!2m1!1sHealthlink+Fitness+%26+Wellness!3m4!1s0x865c61d4564f7e0d:0xcabdee7b2d1d3904!8m2!3d29.566632!4d-98.48751399999999",True
Inside Outside Wellness Center & Medical Spa,San Antonio,TX,"4499 Medical Drive #225 Methodist Plaza 2nd Floor, 4499 Medical Dr # 225, San Antonio, TX 78229",2106160836,https://www.insideoutsidespa.com/,4.8,60.0,Medical spa,"Medical spa, Personal trainer, Wellness center",29.5107559,-98.57372699999999,78229,outscraper,,,ChIJi3Lagv9dXIYRG9fixtV9fFQ,https://lh3.googleusercontent.com/gps-cs-s/APNQkAElWF-8Ut3B0yCg-brxlkap4X0f_ctQyWfSh8mY8WXXqIiIImRGc-uQrfr_V1bf_9xX0WVa1UiDBgkup-IpFILiFLtza7XoGhVtY7TQPyepPlexHeqQnIe0Tib-6qDrJQpwhWqj=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJi3Lagv9dXIYRG9fixtV9fFQ&q=*&authuser=0&hl=en&gl=US,http://www.insideoutsidespa.com/io-contact.php,"https://www.google.com/maps/place/Inside+Outside+Wellness+Center+%26+Medical+Spa/@29.5107559,-98.57372699999999,14z/data=!4m8!1m2!2m1!1sInside+Outside+Wellness+Center+%26+Medical+Spa!3m4!1s0x865c5dff82da728b:0x547c7dd5c6e2d71b!8m2!3d29.5107559!4d-98.57372699999999",True
Complete Performance Athletics,San Antonio,TX,"21216 Gathering Oak, San Antonio, TX 78260",2108805982,https://www.completeperformanceathletics.com/,5.0,87.0,Physical fitness program,"Physical fitness program, Gym",29.6401094,-98.5160222,78260,outscraper,,,ChIJm3HH939jXIYR-GDN7XEzhcQ,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG1ibBB1-hzT7d3mvo8mEWicZuicK4s2qSo-L9DOdPgNzz8-EWbeveA7Xvr5FmRWlAbdhZsG1OB0JuM6JDY3mVNN1y2yj1AbbjI8j2J8vBtFvjO1DzE4YZLVjckcAqA6D8-6hfezA=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJm3HH939jXIYR-GDN7XEzhcQ&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Complete+Performance+Athletics/@29.6401094,-98.5160222,14z/data=!4m8!1m2!2m1!1sComplete+Performance+Athletics!3m4!1s0x865c637ff7c7719b:0xc4853371edcd60f8!8m2!3d29.6401094!4d-98.5160222",True
Babcock Health and Wellness Clinic,San Antonio,TX,"6423 Babcock Rd #101, San Antonio, TX 78249",2105445715,https://www.babcockhealthandwellnessclinic.com/,5.0,504.0,Medical clinic,"Medical clinic, Laser hair removal service, Skin care clinic, Waxing hair removal service, Weight loss service, Wellness center",29.546456799999998,-98.6144686,78249,outscraper,,,ChIJwUxBogdnXIYRQ1yxDBAeP4M,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-GadpK5bTtUBxG7X0-Zg1YScbBWLa9lnfbEDbZXPpp192tgLCkLtnuh-loG6vTjsspcRkL8xLrD5uNWyMrChryy4EZ2Dkc9J3j4CFnbtHn-WBJBmV8U0jwUyr4VTlkoCrxEkd=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJwUxBogdnXIYRQ1yxDBAeP4M&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Babcock+Health+and+Wellness+Clinic/@29.546456799999998,-98.6144686,14z/data=!4m8!1m2!2m1!1sBabcock+Health+and+Wellness+Clinic!3m4!1s0x865c6707a2414cc1:0x833f1e100cb15c43!8m2!3d29.546456799999998!4d-98.6144686",True
San Antonio Prime Wellness,San Antonio,TX,"1303 McCullough Ave #226, San Antonio, TX 78212",2104553309,https://sanantonioprimewellness.com/,4.8,46.0,Wellness center,"Wellness center, Holistic medicine practitioner, IV therapy service, Nurse practitioner, Nutritionist, Osteopath, Weight loss service",29.440974399999998,-98.4926072,78212,outscraper,,,ChIJ_z4LDtVfXIYRavOvvmTaifc,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tJ6VTVCr59SZLP7-ts-7Ow&cb_client=search.gws-prod.gps&w=800&h=500&yaw=261.3582&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJ_z4LDtVfXIYRavOvvmTaifc&q=*&authuser=0&hl=en&gl=US,https://sanantonioprimewellness.com/book-consultation/,"https://www.google.com/maps/place/San+Antonio+Prime+Wellness/@29.440974399999998,-98.4926072,14z/data=!4m8!1m2!2m1!1sSan+Antonio+Prime+Wellness!3m4!1s0x865c5fd50e0b3eff:0xf789da64beaff36a!8m2!3d29.440974399999998!4d-98.4926072",True
UT Health San Antonio | University of Texas Health Science Center at San Antonio,San Antonio,TX,"7703 Floyd Curl Dr, San Antonio, TX 78229",2105677000,https://uthscsa.edu/,3.9,171.0,Medical school,Medical school,29.508095899999997,-98.57568099999999,78229,outscraper,,,ChIJnS9zQ_5dXIYRAsKHir6Poi4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFWugkPJfMdM7ovMMgyGl3Bh5l1lkvGbOU501pO3wMAsC_1yzSPzQUUsBrj-ZmgLs9fuXmnNLxJVqIoTuL9wji1pX9RkC2YK_-XEXq_19rD6ydZEOjFqiJVYYVGz8kjp3bAWPU=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJnS9zQ_5dXIYRAsKHir6Poi4&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/UT+Health+San+Antonio+%7C+University+of+Texas+Health+Science+Center+at+San+Antonio/@29.508095899999997,-98.57568099999999,14z/data=!4m8!1m2!2m1!1sUT+Health+San+Antonio+%7C+University+of+Texas+Health+Science+Center+at+San+Antonio!3m4!1s0x865c5dfe43732f9d:0x2ea28fbe8a87c202!8m2!3d29.508095899999997!4d-98.57568099999999",True
Region 3 Fitness,San Antonio,TX,"20323 Huebner Rd #108, San Antonio, TX 78258",2105191156,http://region3fit.com/,5.0,33.0,Gym,Gym,29.6275169,-98.4938078,78258,outscraper,,,ChIJMxMltoxjXIYRJVsiWK6x3OQ,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwAAvPY3DR2H8RDTTf6fbcWg9cl5dABsr7P8JyhN71seWv4VrV6gRPOS6Xa1No4Wb5tYiN7CRsZWfl8ViaytqdxKHDXyDuhvnlSozPp5Bxgi6HxkvC0dV0yOWq3xUicAv1owg=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJMxMltoxjXIYRJVsiWK6x3OQ&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Region+3+Fitness/@29.6275169,-98.4938078,14z/data=!4m8!1m2!2m1!1sRegion+3+Fitness!3m4!1s0x865c638cb6251333:0xe4dcb1ae58225b25!8m2!3d29.6275169!4d-98.4938078",True
Dexa Body Inc,San Diego,CA,"5465 Morehouse Dr Suite 170, San Diego, CA 92121",6197729000,https://dexabody.com/,4.9,43.0,Health consultant,"Health consultant, Kinesiologist, Medical diagnostic imaging center, Wellness center",32.8931774,-117.1997694,92121,outscraper,,,ChIJbzGXJllT2YAR_JaXit_a5ZE,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqvXZluI7Bdo6TJXWIEOXgQXUoUYS9gLfFaYCBEpUc6hEkozmiikURgNF0xhANSS3Ya0eVd3U5Kayp_-Zwv7JbRLyKvuqL2CqT-DZFQBms4nVzZYojzluoByUN3EHLr1uCeMfp=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJbzGXJllT2YAR_JaXit_a5ZE&q=*&authuser=0&hl=en&gl=US,https://dexasandiegooffice.checkappointments.com/,"https://www.google.com/maps/place/Dexa+Body+Inc/@32.8931774,-117.1997694,14z/data=!4m8!1m2!2m1!1sDexa+Body+Inc!3m4!1s0x80d953592697316f:0x91e5dadf8a9796fc!8m2!3d32.8931774!4d-117.1997694",True
Human Rebuild Fitness & Wellness,San Diego,CA,"4739 Balboa Ave, San Diego, CA 92117",6193025739,,2.3,3.0,Personal trainer,Personal trainer,32.8113618,-117.1995594,92117,outscraper,,,ChIJAQCwCkoA3IAREbAbyDJXsO8,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0K8oIfCM0oqqkbeMQI1WSRq2doDqAuL568wFcJnEVWSKp7oMCazGib8Z-m7NKzZaa9PYb-V9NVYZQHqN2fJ-4DUMS-osIr9E3hqO9eu-akZHW6zTvEEjSKhTNFcOpDzUNskvoGg=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJAQCwCkoA3IAREbAbyDJXsO8&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Human+Rebuild+Fitness+%26+Wellness/@32.8113618,-117.1995594,14z/data=!4m8!1m2!2m1!1sHuman+Rebuild+Fitness+%26+Wellness!3m4!1s0x80dc004a0ab00001:0xefb05732c81bb011!8m2!3d32.8113618!4d-117.1995594",True
SDSM Peak Performance,San Diego,CA,"10505 Sorrento Valley Rd Suite 200, San Diego, CA 92121",8587937860,http://www.sdsm.com/services/peak-performance/,,,Health consultant,"Health consultant, Physical fitness program, Sports medicine clinic",32.895948,-117.2171894,92121,outscraper,,,ChIJ21YcFwIH3IARNvzP6C6sOWA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-uRY7TPVGJSTR3RpKMjIt757gsr77kw9mKY7bWBe5CI5O8ivcRtl5UcjLvr9hNtnVt5-s0RC3fwT56Eon0U4jXkvEosKgsEA4hFSjje1E1T0kEDhwulH5s2o9UKv7P6N1YuKw=w800-h500-k-no,,,"https://www.google.com/maps/place/SDSM+Peak+Performance/@32.895948,-117.2171894,14z/data=!4m8!1m2!2m1!1sSDSM+Peak+Performance!3m4!1s0x80dc0702171c56db:0x6039ac2ee8cffc36!8m2!3d32.895948!4d-117.2171894",True
DexaFit,Dallas,TX,"4222 Trinity Mills Rd Ste 285, Dallas, TX 75287",9724994783,https://www.dexafit.com/locations/texas/dallas,4,21,Diagnostic center,"Diagnostic center, Medical laboratory",32.9873621,-96.8380371,75287,outscraper,,,ChIJG7yhLAEkTIYRfWQI9TYLf7o,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGw5lM_kToYgyE-AeRhrc3wEkBLwGAYCqutdbGvdCNR5AbZ4VJVZWmITDrQxe7iGPpZRBq8eItbnpKOOWlO0TxntWKmmy_g01iaRpfv_-XWMHbDpoVBGVjHThuavMR87k4Bgbo=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJG7yhLAEkTIYRfWQI9TYLf7o&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/DexaFit/@32.9873621,-96.8380371,14z/data=!4m8!1m2!2m1!1sDexaFit!3m4!1s0x864c24012ca1bc1b:0xba7f0b36f508647d!8m2!3d32.9873621!4d-96.8380371",True
DEXA Austin Body Composition & VO2 Max Testing,Austin,TX,"2200 Park Bend Dr #3-300, Austin, TX 78758",5124672727,http://austinthyroid.com/dexa-body-composition/,5,3,Health consultant,"Health consultant, Physical fitness program, Weight loss service",30.410112899999998,-97.7028204,78758,outscraper,,,ChIJlbOrhYbKRIYROeUaKKLq-GY,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X8xcvA7oSZBSaPs6UgBHBA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=158.68275&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJlbOrhYbKRIYROeUaKKLq-GY&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/DEXA+Austin+Body+Composition+%26+VO2+Max+Testing/@30.410112899999998,-97.7028204,14z/data=!4m8!1m2!2m1!1sDEXA+Austin+Body+Composition+%26+VO2+Max+Testing!3m4!1s0x8644ca8685abb395:0x66f8eaa2281ae539!8m2!3d30.410112899999998!4d-97.7028204",True
Jacksonville,Jacksonville,FL,Florida,,http://www.coj.net/,,,,,30.3297566,-81.6591529,,outscraper,,,ChIJ66_O8Ra35YgR4sf8ljh9zcQ,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHNW7TJ_rekCnd12FAvMCgDZRxdlh3OXb7ONo2-HJbiH5DEKe-HG61zYHsdZK24Ee7J6D6v_JviQ6i_30Wi2PU5coRWLeQzxt6v1GVhLKr68WgBbEeSEBmOfjOKW3Wp2Pe3UZ0w=w800-h500-k-no,,,"https://www.google.com/maps/place/Jacksonville/@30.3297566,-81.6591529,14z/data=!4m8!1m2!2m1!1sJacksonville!3m4!1s0x88e5b716f1ceafeb:0xc4cd7d3896fcc7e2!8m2!3d30.3297566!4d-81.6591529",
San Jose,San Jose,CA,California,,,,,,,37.33874,-121.88525249999999,,outscraper,,,ChIJ9T_5iuTKj4ARe3GfygqMnbk,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG1nonG6pOFGe8DdpNP_2UY33D73_pnJALgNEvdrENzgKASEIn_wI-KgPQQWD187k_HTc-V9A6cRFAYT5aCtucHREz4uQykRJ6i6uV7iF7tkVQKXCz8fnj_WMPd2w-Z9JIGZ1JK=w800-h500-k-no,,,"https://www.google.com/maps/place/San+Jose/@37.33874,-121.88525249999999,14z/data=!4m8!1m2!2m1!1sSan+Jose!3m4!1s0x808fcae48af93ff5:0xb99d8c0aca9f717b!8m2!3d37.33874!4d-121.88525249999999",
Fort Worth,Fort Worth,TX,Texas,,http://www.fortworthgov.org/,,,,,32.755488299999996,-97.3307658,,outscraper,,,ChIJrQfILRJuToYRvaxp3fiLr6Q,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEDaOESuYA3gJcAus2QlWJ_5NEV6q7XNX9Wlduc0K1R6bs-Ndpow59eJEs7gYct_QWbW1WC_da7WPtFzN-TOQnyj13V4edNXOiah5UuCHEcovkqxM4JCQBKyLuoCBXFQPjCS0Y5QA=w800-h500-k-no,,,"https://www.google.com/maps/place/Fort+Worth/@32.755488299999996,-97.3307658,14z/data=!4m8!1m2!2m1!1sFort+Worth!3m4!1s0x864e6e122dc807ad:0xa4af8bf8dd69acbd!8m2!3d32.755488299999996!4d-97.3307658",
Baseline Fitness,Worthington,OH,"@ Metro Fitness Worthington, 1245 Worthington Woods Blvd, Worthington, OH 43085",6148809180,http://www.baselinefitness.com/,4.9,7,Physical fitness program,"Physical fitness program, Personal trainer",40.1174964,-82.98474879999999,43085,outscraper,,,ChIJ_Q-XaJ_0OIgRv8ezisfb1os,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG21wRPpJmpbVMS_yZ5Y3jQx575Lu3qmMpNjXr9ENDtQp-WwQjq6yoIIdwXaR0qVidfg_lpRKWmaEU4w1r3YUILSo70ikfImEiu9uavzCrhB_hibUDh2bz6p0MFG_KRti7_jGHX=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJ_Q-XaJ_0OIgRv8ezisfb1os&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Baseline+Fitness/@40.1174964,-82.98474879999999,14z/data=!4m8!1m2!2m1!1sBaseline+Fitness!3m4!1s0x8838f49f68970ffd:0x8bd6dbc78ab3c7bf!8m2!3d40.1174964!4d-82.98474879999999",True
Biosum,Charlotte,NC,"10850 Providence Rd #1030, Charlotte, NC 28277",9804801502,https://biosum.com/,5,23,Health consultant,"Health consultant, Medical diagnostic imaging center, Personal trainer",35.061234299999995,-80.773084,28277,outscraper,,,ChIJwZ9-HiAnVIgRbauKHUuFxPU,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFZVYv9l4VCRmf-R0FEUOflcYyYrLgDlQRsPq2rikHfRBMyuVRuv3S9d9SE5CmNpDj5ypwYRyVo8fkdn14FscRRIT-iPL-sn3wgAoNsRZLlbF4GGkxAo6xbZl6VdjP04kqd3nq=w800-h500-k-no,https://search.google.com/local/reviews?placeid=ChIJwZ9-HiAnVIgRbauKHUuFxPU&q=*&authuser=0&hl=en&gl=US,https://my.biosum.com/schedule,"https://www.google.com/maps/place/Biosum/@35.061234299999995,-80.773084,14z/data=!4m8!1m2!2m1!1sBiosum!3m4!1s0x885427201e7e9fc1:0xf5c4854b1d8aab6d!8m2!3d35.061234299999995!4d-80.773084",True
Live Lean Rx Charlotte,Charlotte,NC,"1805 Sardis Rd N STE 111, Charlotte, NC 28270",9808805354,https://liveleanrx.com/,5,18,Health consultant,Health consultant,35.141548,-80.7366191,28270,outscraper,,,ChIJLWeVj_4hVIgRKqDwGhDJgXk,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Io8F8J_-Dn4XEt2JErehGQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=263.9952&pitch=0&thumbfov=100,https://search.google.com/local/reviews?placeid=ChIJLWeVj_4hVIgRKqDwGhDJgXk&q=*&authuser=0&hl=en&gl=US,,"https://www.google.com/maps/place/Live+Lean+Rx+Charlotte/@35.141548,-80.7366191,14z/data=!4m8!1m2!2m1!1sLive+Lean+Rx+Charlotte!3m4!1s0x885421fe8f95672d:0x7981c9101af0a02a!8m2!3d35.141548!4d-80.7366191",True
